FA 1;FA 2;FA 3;FA 4;FA 5;FA 6;FA 7;FA 8;FA 9;FA 10;FA 11;FA 12;FA 13;FA 14;FA 15;FA 16;FA 17;FA 18;FA 19;FA 20;FA 21;FA 22;FA 23;FA 24;FA 25;FA 26;FA 27;FA 28;FA 29;FA 30;FA 31;FA 32;FA 33;FA 34;FA 35;FA 36;FA 37;FA 38;FA 39;FA 40;FA 41;FA 42;FA 43;FA 44;FA 45;FA 46;FA 47;FA 48;FA 49;FA 50;FA 51;FA 52;FA 53;FA 54;FA 55;FA 56;rho
0.181188;0.063116;0.063116;0.098123;0.225843;0.111912;0.063116;0.111912;0.181188;0.181188;0.225843;0.098123;0.225843;0.181188;0.085479;0.025914;0.181188;0.225843;0.085479;0.225843;0.181188;0.067290;0.183520;0.225843;0.111912;0.225843;0.098123;0.098123;0.063116;0.085479;0.181188;0.098123;0.111912;0.067290;0.067290;0.225843;0.025914;0.067290;0.085479;0.085479;0.025914;0.183520;0.067290;0.085479;0.181188;0.067290;0.025914;0.111912;0.025914;0.063116;0.181188;0.181188;0.025914;0.183520;0.063116;0.183520;0.075215
0.085479;0.111912;0.181188;0.025914;0.025914;0.111912;0.025914;0.181188;0.225843;0.183520;0.181188;0.063116;0.183520;0.063116;0.181188;0.063116;0.225843;0.025914;0.063116;0.181188;0.111912;0.025914;0.098123;0.063116;0.181188;0.183520;0.025914;0.181188;0.181188;0.025914;0.085479;0.098123;0.183520;0.025914;0.181188;0.183520;0.181188;0.067290;0.098123;0.067290;0.181188;0.063116;0.067290;0.111912;0.225843;0.225843;0.098123;0.063116;0.181188;0.067290;0.063116;0.111912;0.181188;0.025914;0.225843;0.225843;0.089382
0.063116;0.183520;0.181188;0.183520;0.067290;0.111912;0.067290;0.183520;0.067290;0.063116;0.098123;0.098123;0.111912;0.085479;0.085479;0.098123;0.085479;0.225843;0.063116;0.225843;0.111912;0.183520;0.183520;0.063116;0.025914;0.063116;0.098123;0.025914;0.181188;0.181188;0.098123;0.225843;0.025914;0.181188;0.225843;0.067290;0.063116;0.181188;0.111912;0.111912;0.063116;0.225843;0.098123;0.225843;0.181188;0.067290;0.183520;0.183520;0.063116;0.063116;0.183520;0.085479;0.183520;0.067290;0.067290;0.025914;0.093247
0.098123;0.067290;0.025914;0.067290;0.063116;0.067290;0.085479;0.063116;0.181188;0.183520;0.181188;0.225843;0.111912;0.111912;0.183520;0.225843;0.111912;0.111912;0.111912;0.063116;0.111912;0.098123;0.111912;0.025914;0.181188;0.067290;0.025914;0.063116;0.067290;0.067290;0.067290;0.085479;0.111912;0.181188;0.181188;0.225843;0.067290;0.067290;0.225843;0.225843;0.183520;0.225843;0.063116;0.085479;0.063116;0.025914;0.181188;0.183520;0.025914;0.225843;0.183520;0.183520;0.085479;0.181188;0.183520;0.111912;0.073123
0.181188;0.183520;0.183520;0.063116;0.063116;0.111912;0.067290;0.063116;0.085479;0.181188;0.111912;0.063116;0.181188;0.085479;0.067290;0.025914;0.181188;0.183520;0.181188;0.063116;0.181188;0.025914;0.063116;0.111912;0.225843;0.225843;0.183520;0.181188;0.025914;0.183520;0.067290;0.067290;0.183520;0.181188;0.098123;0.085479;0.183520;0.067290;0.181188;0.085479;0.098123;0.111912;0.085479;0.085479;0.181188;0.183520;0.085479;0.098123;0.063116;0.181188;0.183520;0.085479;0.085479;0.025914;0.063116;0.067290;0.083834
0.181188;0.098123;0.085479;0.181188;0.183520;0.098123;0.063116;0.225843;0.183520;0.183520;0.225843;0.067290;0.063116;0.067290;0.098123;0.183520;0.098123;0.111912;0.181188;0.063116;0.063116;0.098123;0.067290;0.067290;0.111912;0.025914;0.067290;0.183520;0.063116;0.025914;0.067290;0.063116;0.067290;0.183520;0.063116;0.025914;0.181188;0.225843;0.181188;0.225843;0.067290;0.183520;0.085479;0.111912;0.225843;0.225843;0.181188;0.183520;0.183520;0.063116;0.098123;0.181188;0.181188;0.183520;0.111912;0.085479;0.090350
0.225843;0.098123;0.098123;0.181188;0.181188;0.025914;0.067290;0.181188;0.111912;0.181188;0.111912;0.085479;0.111912;0.067290;0.111912;0.025914;0.183520;0.181188;0.025914;0.025914;0.025914;0.183520;0.225843;0.111912;0.181188;0.111912;0.067290;0.181188;0.111912;0.111912;0.085479;0.181188;0.063116;0.085479;0.098123;0.063116;0.085479;0.183520;0.063116;0.067290;0.183520;0.098123;0.225843;0.181188;0.225843;0.098123;0.225843;0.225843;0.085479;0.181188;0.098123;0.085479;0.063116;0.063116;0.225843;0.063116;0.098569
0.225843;0.063116;0.183520;0.183520;0.183520;0.111912;0.085479;0.025914;0.183520;0.098123;0.183520;0.111912;0.225843;0.183520;0.063116;0.098123;0.225843;0.111912;0.111912;0.025914;0.063116;0.067290;0.225843;0.098123;0.025914;0.085479;0.085479;0.063116;0.181188;0.225843;0.067290;0.067290;0.067290;0.225843;0.098123;0.225843;0.183520;0.111912;0.111912;0.111912;0.067290;0.025914;0.085479;0.183520;0.111912;0.183520;0.085479;0.098123;0.063116;0.183520;0.181188;0.098123;0.063116;0.111912;0.063116;0.181188;0.088222
0.063116;0.111912;0.098123;0.225843;0.098123;0.025914;0.183520;0.225843;0.098123;0.085479;0.111912;0.183520;0.067290;0.098123;0.183520;0.025914;0.067290;0.067290;0.183520;0.098123;0.225843;0.098123;0.025914;0.111912;0.181188;0.067290;0.225843;0.085479;0.085479;0.183520;0.225843;0.063116;0.085479;0.085479;0.025914;0.098123;0.181188;0.098123;0.025914;0.183520;0.098123;0.111912;0.181188;0.181188;0.225843;0.063116;0.067290;0.025914;0.085479;0.183520;0.085479;0.063116;0.067290;0.225843;0.025914;0.085479;0.079141
0.063116;0.183520;0.085479;0.225843;0.063116;0.181188;0.183520;0.067290;0.225843;0.181188;0.067290;0.063116;0.111912;0.181188;0.225843;0.181188;0.063116;0.063116;0.098123;0.181188;0.225843;0.181188;0.085479;0.111912;0.025914;0.111912;0.098123;0.098123;0.085479;0.067290;0.067290;0.098123;0.085479;0.067290;0.111912;0.067290;0.067290;0.111912;0.225843;0.063116;0.183520;0.181188;0.098123;0.063116;0.067290;0.025914;0.063116;0.025914;0.063116;0.025914;0.225843;0.063116;0.067290;0.111912;0.181188;0.067290;0.087547
0.225843;0.111912;0.225843;0.098123;0.225843;0.181188;0.225843;0.063116;0.085479;0.181188;0.098123;0.225843;0.181188;0.063116;0.063116;0.025914;0.111912;0.025914;0.111912;0.181188;0.098123;0.025914;0.181188;0.067290;0.098123;0.063116;0.225843;0.225843;0.063116;0.063116;0.181188;0.111912;0.225843;0.111912;0.183520;0.225843;0.085479;0.085479;0.025914;0.181188;0.181188;0.183520;0.225843;0.063116;0.225843;0.225843;0.183520;0.181188;0.181188;0.098123;0.025914;0.181188;0.111912;0.225843;0.025914;0.067290;0.085876
0.085479;0.025914;0.085479;0.025914;0.067290;0.183520;0.225843;0.183520;0.183520;0.067290;0.063116;0.225843;0.085479;0.098123;0.098123;0.098123;0.225843;0.067290;0.098123;0.067290;0.183520;0.225843;0.063116;0.183520;0.183520;0.111912;0.085479;0.225843;0.225843;0.225843;0.183520;0.111912;0.085479;0.183520;0.067290;0.111912;0.063116;0.067290;0.025914;0.225843;0.111912;0.225843;0.225843;0.063116;0.111912;0.181188;0.085479;0.067290;0.225843;0.111912;0.225843;0.181188;0.025914;0.183520;0.085479;0.111912;0.103566
0.225843;0.181188;0.085479;0.181188;0.085479;0.181188;0.063116;0.111912;0.085479;0.063116;0.225843;0.111912;0.067290;0.111912;0.063116;0.063116;0.085479;0.225843;0.183520;0.085479;0.067290;0.067290;0.181188;0.111912;0.225843;0.098123;0.225843;0.025914;0.063116;0.225843;0.098123;0.111912;0.098123;0.111912;0.067290;0.025914;0.111912;0.063116;0.098123;0.025914;0.063116;0.085479;0.225843;0.025914;0.025914;0.063116;0.025914;0.063116;0.181188;0.225843;0.111912;0.085479;0.063116;0.098123;0.067290;0.063116;0.053666
0.067290;0.098123;0.025914;0.063116;0.183520;0.111912;0.181188;0.111912;0.183520;0.181188;0.067290;0.085479;0.067290;0.181188;0.111912;0.085479;0.025914;0.098123;0.085479;0.183520;0.111912;0.183520;0.067290;0.183520;0.225843;0.025914;0.098123;0.181188;0.183520;0.181188;0.067290;0.225843;0.111912;0.225843;0.181188;0.085479;0.098123;0.063116;0.025914;0.225843;0.063116;0.085479;0.063116;0.183520;0.098123;0.063116;0.098123;0.067290;0.225843;0.111912;0.085479;0.067290;0.183520;0.085479;0.085479;0.111912;0.075618
0.111912;0.067290;0.063116;0.063116;0.225843;0.183520;0.085479;0.063116;0.225843;0.183520;0.181188;0.183520;0.063116;0.067290;0.183520;0.063116;0.183520;0.111912;0.225843;0.067290;0.181188;0.067290;0.225843;0.098123;0.025914;0.067290;0.111912;0.183520;0.085479;0.181188;0.111912;0.225843;0.181188;0.063116;0.111912;0.067290;0.025914;0.025914;0.225843;0.085479;0.067290;0.098123;0.025914;0.111912;0.183520;0.025914;0.067290;0.181188;0.183520;0.225843;0.225843;0.063116;0.025914;0.025914;0.067290;0.025914;0.088312
0.225843;0.025914;0.025914;0.111912;0.111912;0.111912;0.067290;0.025914;0.067290;0.098123;0.025914;0.063116;0.067290;0.067290;0.111912;0.098123;0.098123;0.085479;0.111912;0.085479;0.225843;0.063116;0.025914;0.181188;0.025914;0.181188;0.111912;0.025914;0.098123;0.025914;0.181188;0.111912;0.225843;0.225843;0.181188;0.063116;0.063116;0.063116;0.111912;0.067290;0.181188;0.067290;0.181188;0.063116;0.183520;0.085479;0.181188;0.181188;0.225843;0.067290;0.225843;0.111912;0.085479;0.225843;0.067290;0.098123;0.063217
0.111912;0.183520;0.063116;0.025914;0.085479;0.098123;0.025914;0.098123;0.225843;0.067290;0.111912;0.225843;0.111912;0.225843;0.181188;0.025914;0.025914;0.025914;0.111912;0.063116;0.111912;0.111912;0.025914;0.111912;0.098123;0.063116;0.085479;0.225843;0.098123;0.085479;0.025914;0.111912;0.111912;0.181188;0.063116;0.063116;0.098123;0.181188;0.063116;0.063116;0.085479;0.181188;0.111912;0.098123;0.225843;0.025914;0.111912;0.225843;0.098123;0.085479;0.225843;0.111912;0.025914;0.225843;0.098123;0.111912;0.071733
0.098123;0.063116;0.225843;0.025914;0.181188;0.063116;0.067290;0.025914;0.225843;0.067290;0.225843;0.025914;0.067290;0.067290;0.111912;0.098123;0.098123;0.183520;0.181188;0.225843;0.025914;0.025914;0.098123;0.225843;0.098123;0.098123;0.025914;0.225843;0.067290;0.085479;0.067290;0.067290;0.063116;0.183520;0.181188;0.085479;0.181188;0.225843;0.063116;0.063116;0.067290;0.225843;0.225843;0.063116;0.181188;0.098123;0.025914;0.025914;0.183520;0.063116;0.181188;0.181188;0.085479;0.181188;0.098123;0.063116;0.064664
0.225843;0.225843;0.225843;0.098123;0.025914;0.063116;0.181188;0.098123;0.183520;0.111912;0.111912;0.111912;0.025914;0.025914;0.225843;0.225843;0.111912;0.225843;0.098123;0.181188;0.067290;0.025914;0.085479;0.067290;0.181188;0.063116;0.025914;0.098123;0.085479;0.025914;0.063116;0.025914;0.085479;0.111912;0.098123;0.098123;0.098123;0.098123;0.025914;0.111912;0.111912;0.098123;0.085479;0.111912;0.067290;0.181188;0.085479;0.225843;0.025914;0.098123;0.085479;0.085479;0.098123;0.063116;0.067290;0.111912;0.053838
0.025914;0.098123;0.085479;0.098123;0.181188;0.085479;0.225843;0.225843;0.111912;0.183520;0.067290;0.067290;0.225843;0.225843;0.067290;0.067290;0.225843;0.181188;0.063116;0.085479;0.025914;0.085479;0.183520;0.111912;0.183520;0.085479;0.063116;0.085479;0.183520;0.225843;0.063116;0.025914;0.183520;0.025914;0.067290;0.225843;0.225843;0.025914;0.063116;0.067290;0.085479;0.025914;0.067290;0.098123;0.025914;0.067290;0.085479;0.225843;0.183520;0.025914;0.063116;0.225843;0.225843;0.225843;0.063116;0.225843;0.085061
0.085479;0.098123;0.063116;0.225843;0.063116;0.181188;0.111912;0.067290;0.183520;0.085479;0.098123;0.098123;0.025914;0.098123;0.183520;0.111912;0.063116;0.063116;0.063116;0.085479;0.183520;0.183520;0.025914;0.063116;0.098123;0.183520;0.063116;0.067290;0.225843;0.225843;0.085479;0.181188;0.098123;0.063116;0.183520;0.183520;0.111912;0.098123;0.111912;0.025914;0.063116;0.025914;0.063116;0.225843;0.098123;0.025914;0.181188;0.111912;0.225843;0.085479;0.098123;0.063116;0.098123;0.183520;0.181188;0.063116;0.088465
0.181188;0.098123;0.067290;0.181188;0.098123;0.181188;0.098123;0.183520;0.067290;0.181188;0.063116;0.098123;0.063116;0.225843;0.025914;0.111912;0.025914;0.181188;0.181188;0.063116;0.025914;0.025914;0.085479;0.085479;0.225843;0.063116;0.085479;0.111912;0.111912;0.225843;0.085479;0.067290;0.183520;0.111912;0.181188;0.085479;0.225843;0.225843;0.085479;0.025914;0.067290;0.183520;0.181188;0.111912;0.085479;0.183520;0.067290;0.225843;0.067290;0.181188;0.225843;0.111912;0.111912;0.183520;0.025914;0.025914;0.071759
0.183520;0.025914;0.063116;0.181188;0.067290;0.181188;0.181188;0.025914;0.025914;0.067290;0.063116;0.067290;0.183520;0.111912;0.181188;0.067290;0.225843;0.063116;0.225843;0.067290;0.085479;0.025914;0.225843;0.025914;0.067290;0.181188;0.111912;0.098123;0.225843;0.085479;0.063116;0.111912;0.225843;0.225843;0.063116;0.067290;0.025914;0.225843;0.063116;0.183520;0.025914;0.181188;0.111912;0.025914;0.225843;0.085479;0.067290;0.181188;0.111912;0.181188;0.063116;0.085479;0.183520;0.183520;0.225843;0.063116;0.070218
0.067290;0.067290;0.067290;0.225843;0.225843;0.063116;0.111912;0.067290;0.225843;0.181188;0.063116;0.098123;0.225843;0.025914;0.225843;0.063116;0.111912;0.225843;0.025914;0.181188;0.067290;0.025914;0.181188;0.098123;0.063116;0.181188;0.183520;0.225843;0.085479;0.098123;0.067290;0.225843;0.067290;0.225843;0.111912;0.067290;0.181188;0.181188;0.025914;0.085479;0.063116;0.063116;0.067290;0.025914;0.067290;0.063116;0.085479;0.225843;0.183520;0.025914;0.098123;0.098123;0.025914;0.063116;0.225843;0.181188;0.067507
0.098123;0.183520;0.225843;0.098123;0.085479;0.098123;0.085479;0.111912;0.098123;0.098123;0.111912;0.098123;0.025914;0.063116;0.098123;0.025914;0.225843;0.098123;0.067290;0.098123;0.183520;0.181188;0.181188;0.183520;0.085479;0.181188;0.181188;0.181188;0.098123;0.098123;0.111912;0.225843;0.181188;0.098123;0.025914;0.063116;0.111912;0.225843;0.098123;0.098123;0.025914;0.098123;0.183520;0.085479;0.111912;0.025914;0.183520;0.098123;0.111912;0.025914;0.098123;0.025914;0.181188;0.067290;0.183520;0.063116;0.087926
0.067290;0.067290;0.063116;0.225843;0.181188;0.111912;0.063116;0.183520;0.181188;0.025914;0.225843;0.098123;0.098123;0.225843;0.067290;0.063116;0.181188;0.067290;0.111912;0.225843;0.085479;0.225843;0.085479;0.098123;0.098123;0.067290;0.225843;0.181188;0.025914;0.085479;0.098123;0.025914;0.111912;0.067290;0.098123;0.063116;0.067290;0.111912;0.098123;0.111912;0.067290;0.111912;0.063116;0.067290;0.085479;0.025914;0.067290;0.085479;0.085479;0.183520;0.183520;0.183520;0.067290;0.225843;0.063116;0.098123;0.065973
0.111912;0.063116;0.098123;0.085479;0.183520;0.067290;0.181188;0.025914;0.098123;0.025914;0.183520;0.085479;0.225843;0.111912;0.181188;0.183520;0.085479;0.225843;0.025914;0.067290;0.025914;0.098123;0.085479;0.181188;0.183520;0.181188;0.025914;0.098123;0.111912;0.085479;0.225843;0.183520;0.111912;0.181188;0.063116;0.098123;0.025914;0.225843;0.098123;0.025914;0.183520;0.183520;0.067290;0.067290;0.025914;0.063116;0.183520;0.111912;0.098123;0.067290;0.098123;0.085479;0.067290;0.098123;0.111912;0.085479;0.078727
0.067290;0.085479;0.225843;0.225843;0.225843;0.063116;0.111912;0.111912;0.085479;0.183520;0.025914;0.025914;0.181188;0.225843;0.098123;0.183520;0.063116;0.183520;0.098123;0.063116;0.183520;0.098123;0.085479;0.025914;0.183520;0.085479;0.067290;0.111912;0.098123;0.181188;0.183520;0.025914;0.181188;0.063116;0.085479;0.181188;0.181188;0.183520;0.063116;0.067290;0.111912;0.085479;0.183520;0.067290;0.063116;0.025914;0.063116;0.111912;0.098123;0.067290;0.181188;0.098123;0.111912;0.063116;0.225843;0.098123;0.074365
0.225843;0.025914;0.225843;0.181188;0.085479;0.225843;0.181188;0.111912;0.181188;0.063116;0.025914;0.183520;0.063116;0.181188;0.181188;0.225843;0.181188;0.067290;0.063116;0.111912;0.225843;0.225843;0.067290;0.111912;0.025914;0.111912;0.085479;0.067290;0.225843;0.067290;0.183520;0.181188;0.085479;0.181188;0.067290;0.085479;0.085479;0.111912;0.063116;0.225843;0.025914;0.063116;0.111912;0.067290;0.183520;0.098123;0.225843;0.111912;0.225843;0.067290;0.181188;0.063116;0.085479;0.025914;0.111912;0.098123;0.109196
0.183520;0.181188;0.183520;0.225843;0.063116;0.183520;0.181188;0.067290;0.085479;0.085479;0.098123;0.111912;0.181188;0.183520;0.085479;0.098123;0.098123;0.183520;0.025914;0.183520;0.111912;0.111912;0.085479;0.181188;0.025914;0.111912;0.111912;0.067290;0.098123;0.098123;0.111912;0.085479;0.063116;0.111912;0.063116;0.025914;0.181188;0.225843;0.063116;0.025914;0.111912;0.111912;0.098123;0.111912;0.181188;0.111912;0.111912;0.225843;0.111912;0.111912;0.063116;0.111912;0.183520;0.111912;0.225843;0.181188;0.071461
0.025914;0.025914;0.111912;0.181188;0.085479;0.225843;0.067290;0.067290;0.085479;0.067290;0.085479;0.067290;0.067290;0.181188;0.098123;0.183520;0.085479;0.181188;0.025914;0.063116;0.063116;0.183520;0.067290;0.063116;0.085479;0.067290;0.225843;0.183520;0.085479;0.098123;0.067290;0.183520;0.183520;0.067290;0.111912;0.098123;0.067290;0.183520;0.067290;0.098123;0.025914;0.063116;0.111912;0.111912;0.067290;0.111912;0.063116;0.063116;0.181188;0.181188;0.067290;0.063116;0.067290;0.181188;0.063116;0.111912;0.063205
0.098123;0.085479;0.085479;0.063116;0.181188;0.181188;0.025914;0.098123;0.085479;0.181188;0.098123;0.111912;0.085479;0.063116;0.063116;0.085479;0.063116;0.085479;0.025914;0.063116;0.025914;0.067290;0.111912;0.183520;0.063116;0.085479;0.025914;0.225843;0.098123;0.098123;0.225843;0.181188;0.085479;0.085479;0.025914;0.025914;0.067290;0.025914;0.183520;0.181188;0.098123;0.085479;0.225843;0.085479;0.225843;0.111912;0.067290;0.025914;0.098123;0.098123;0.025914;0.085479;0.025914;0.111912;0.063116;0.063116;0.062179
0.067290;0.067290;0.025914;0.111912;0.098123;0.025914;0.085479;0.025914;0.085479;0.183520;0.098123;0.085479;0.085479;0.067290;0.111912;0.063116;0.183520;0.067290;0.085479;0.111912;0.063116;0.181188;0.111912;0.111912;0.085479;0.225843;0.085479;0.225843;0.098123;0.063116;0.098123;0.085479;0.181188;0.025914;0.063116;0.183520;0.085479;0.085479;0.085479;0.067290;0.063116;0.111912;0.025914;0.025914;0.063116;0.111912;0.067290;0.225843;0.225843;0.085479;0.085479;0.111912;0.183520;0.025914;0.183520;0.098123;0.064765
0.067290;0.111912;0.181188;0.098123;0.085479;0.085479;0.111912;0.067290;0.085479;0.085479;0.181188;0.181188;0.067290;0.181188;0.181188;0.085479;0.111912;0.085479;0.085479;0.085479;0.025914;0.067290;0.181188;0.183520;0.181188;0.067290;0.183520;0.098123;0.111912;0.098123;0.098123;0.111912;0.085479;0.063116;0.183520;0.181188;0.183520;0.025914;0.111912;0.181188;0.225843;0.025914;0.063116;0.067290;0.063116;0.025914;0.111912;0.111912;0.111912;0.225843;0.225843;0.181188;0.025914;0.183520;0.183520;0.098123;0.064657
0.067290;0.181188;0.063116;0.183520;0.183520;0.085479;0.098123;0.025914;0.098123;0.025914;0.183520;0.111912;0.025914;0.098123;0.111912;0.181188;0.063116;0.183520;0.183520;0.025914;0.067290;0.181188;0.183520;0.063116;0.098123;0.098123;0.063116;0.225843;0.063116;0.067290;0.063116;0.225843;0.067290;0.085479;0.098123;0.225843;0.085479;0.181188;0.111912;0.063116;0.111912;0.098123;0.025914;0.067290;0.181188;0.085479;0.098123;0.098123;0.111912;0.183520;0.098123;0.111912;0.111912;0.085479;0.225843;0.225843;0.065646
0.067290;0.085479;0.025914;0.225843;0.025914;0.111912;0.063116;0.181188;0.183520;0.085479;0.063116;0.085479;0.098123;0.225843;0.181188;0.181188;0.085479;0.183520;0.111912;0.225843;0.111912;0.025914;0.111912;0.063116;0.181188;0.098123;0.098123;0.063116;0.111912;0.225843;0.067290;0.181188;0.183520;0.183520;0.085479;0.111912;0.225843;0.025914;0.085479;0.063116;0.085479;0.111912;0.098123;0.098123;0.085479;0.181188;0.181188;0.067290;0.067290;0.181188;0.111912;0.225843;0.225843;0.063116;0.025914;0.181188;0.084317
0.183520;0.098123;0.063116;0.025914;0.181188;0.225843;0.225843;0.183520;0.063116;0.025914;0.225843;0.111912;0.063116;0.063116;0.111912;0.025914;0.098123;0.183520;0.111912;0.225843;0.183520;0.025914;0.181188;0.098123;0.183520;0.181188;0.063116;0.025914;0.225843;0.111912;0.067290;0.025914;0.181188;0.183520;0.063116;0.225843;0.183520;0.025914;0.098123;0.063116;0.225843;0.181188;0.111912;0.063116;0.098123;0.067290;0.025914;0.025914;0.098123;0.181188;0.183520;0.025914;0.063116;0.063116;0.063116;0.098123;0.071413
0.098123;0.025914;0.063116;0.067290;0.067290;0.183520;0.111912;0.183520;0.063116;0.063116;0.111912;0.025914;0.181188;0.063116;0.067290;0.063116;0.063116;0.225843;0.111912;0.085479;0.085479;0.111912;0.067290;0.025914;0.063116;0.225843;0.181188;0.111912;0.067290;0.063116;0.098123;0.225843;0.111912;0.225843;0.183520;0.183520;0.183520;0.025914;0.225843;0.098123;0.181188;0.225843;0.183520;0.098123;0.225843;0.063116;0.025914;0.111912;0.025914;0.181188;0.183520;0.181188;0.067290;0.067290;0.063116;0.063116;0.090558
0.098123;0.085479;0.225843;0.025914;0.181188;0.085479;0.085479;0.063116;0.225843;0.063116;0.098123;0.181188;0.085479;0.063116;0.067290;0.067290;0.111912;0.181188;0.085479;0.111912;0.183520;0.111912;0.111912;0.067290;0.183520;0.111912;0.063116;0.098123;0.085479;0.225843;0.111912;0.025914;0.025914;0.063116;0.225843;0.183520;0.183520;0.111912;0.085479;0.225843;0.183520;0.111912;0.025914;0.111912;0.111912;0.025914;0.025914;0.025914;0.225843;0.225843;0.183520;0.063116;0.098123;0.063116;0.111912;0.183520;0.074459
0.183520;0.098123;0.085479;0.183520;0.225843;0.067290;0.181188;0.098123;0.063116;0.063116;0.183520;0.063116;0.111912;0.225843;0.111912;0.025914;0.183520;0.111912;0.025914;0.098123;0.183520;0.098123;0.063116;0.025914;0.225843;0.063116;0.085479;0.067290;0.181188;0.067290;0.181188;0.085479;0.111912;0.098123;0.225843;0.098123;0.183520;0.025914;0.085479;0.025914;0.025914;0.067290;0.181188;0.183520;0.098123;0.183520;0.225843;0.025914;0.098123;0.111912;0.025914;0.067290;0.063116;0.025914;0.225843;0.225843;0.084357
0.111912;0.085479;0.025914;0.098123;0.183520;0.085479;0.067290;0.085479;0.085479;0.098123;0.111912;0.098123;0.098123;0.067290;0.225843;0.098123;0.098123;0.111912;0.025914;0.181188;0.098123;0.225843;0.225843;0.067290;0.063116;0.025914;0.025914;0.025914;0.111912;0.225843;0.225843;0.067290;0.111912;0.111912;0.085479;0.183520;0.181188;0.181188;0.111912;0.225843;0.063116;0.098123;0.111912;0.183520;0.111912;0.025914;0.181188;0.183520;0.098123;0.181188;0.225843;0.181188;0.098123;0.025914;0.063116;0.067290;0.094318
0.067290;0.067290;0.098123;0.111912;0.025914;0.098123;0.111912;0.025914;0.225843;0.098123;0.085479;0.085479;0.098123;0.063116;0.181188;0.067290;0.025914;0.067290;0.183520;0.085479;0.098123;0.098123;0.183520;0.111912;0.225843;0.025914;0.085479;0.085479;0.111912;0.183520;0.181188;0.067290;0.085479;0.098123;0.225843;0.225843;0.025914;0.111912;0.111912;0.063116;0.067290;0.025914;0.098123;0.181188;0.098123;0.067290;0.067290;0.225843;0.067290;0.181188;0.098123;0.098123;0.183520;0.181188;0.025914;0.063116;0.079155
0.067290;0.098123;0.067290;0.181188;0.085479;0.098123;0.183520;0.025914;0.098123;0.063116;0.225843;0.225843;0.183520;0.181188;0.225843;0.183520;0.181188;0.085479;0.085479;0.225843;0.181188;0.067290;0.111912;0.111912;0.063116;0.025914;0.181188;0.111912;0.085479;0.111912;0.183520;0.067290;0.063116;0.098123;0.063116;0.098123;0.183520;0.098123;0.225843;0.063116;0.181188;0.111912;0.225843;0.067290;0.067290;0.025914;0.067290;0.181188;0.085479;0.181188;0.098123;0.225843;0.067290;0.181188;0.183520;0.063116;0.083445
0.067290;0.025914;0.025914;0.067290;0.183520;0.181188;0.067290;0.098123;0.098123;0.183520;0.183520;0.025914;0.181188;0.098123;0.085479;0.098123;0.025914;0.111912;0.183520;0.067290;0.085479;0.098123;0.098123;0.025914;0.067290;0.181188;0.067290;0.098123;0.181188;0.098123;0.183520;0.225843;0.085479;0.111912;0.025914;0.063116;0.085479;0.111912;0.025914;0.067290;0.063116;0.111912;0.025914;0.067290;0.098123;0.183520;0.063116;0.067290;0.181188;0.225843;0.085479;0.025914;0.085479;0.181188;0.025914;0.111912;0.060862
0.181188;0.183520;0.181188;0.225843;0.085479;0.085479;0.025914;0.063116;0.225843;0.085479;0.025914;0.111912;0.067290;0.025914;0.098123;0.181188;0.025914;0.181188;0.085479;0.098123;0.111912;0.063116;0.225843;0.098123;0.067290;0.025914;0.098123;0.111912;0.111912;0.098123;0.183520;0.225843;0.183520;0.063116;0.085479;0.183520;0.025914;0.181188;0.181188;0.085479;0.225843;0.098123;0.025914;0.183520;0.225843;0.085479;0.098123;0.111912;0.085479;0.025914;0.067290;0.225843;0.181188;0.085479;0.111912;0.098123;0.080388
0.183520;0.225843;0.181188;0.063116;0.085479;0.111912;0.098123;0.181188;0.025914;0.063116;0.025914;0.183520;0.085479;0.085479;0.063116;0.098123;0.183520;0.098123;0.025914;0.181188;0.225843;0.067290;0.025914;0.183520;0.183520;0.111912;0.111912;0.085479;0.183520;0.098123;0.063116;0.098123;0.067290;0.183520;0.111912;0.225843;0.111912;0.225843;0.225843;0.183520;0.225843;0.063116;0.181188;0.025914;0.063116;0.111912;0.181188;0.111912;0.111912;0.067290;0.025914;0.025914;0.183520;0.025914;0.181188;0.111912;0.071977
0.063116;0.067290;0.181188;0.225843;0.025914;0.225843;0.098123;0.111912;0.183520;0.225843;0.183520;0.183520;0.183520;0.063116;0.063116;0.111912;0.098123;0.063116;0.225843;0.025914;0.181188;0.111912;0.085479;0.225843;0.067290;0.181188;0.183520;0.085479;0.111912;0.085479;0.225843;0.067290;0.111912;0.225843;0.183520;0.111912;0.067290;0.183520;0.067290;0.098123;0.025914;0.111912;0.225843;0.025914;0.111912;0.025914;0.098123;0.098123;0.063116;0.067290;0.181188;0.183520;0.063116;0.183520;0.025914;0.111912;0.086428
0.183520;0.085479;0.183520;0.063116;0.098123;0.098123;0.183520;0.183520;0.111912;0.183520;0.098123;0.181188;0.025914;0.098123;0.085479;0.111912;0.067290;0.225843;0.181188;0.181188;0.098123;0.067290;0.063116;0.181188;0.063116;0.085479;0.181188;0.181188;0.181188;0.183520;0.063116;0.225843;0.098123;0.063116;0.085479;0.025914;0.085479;0.098123;0.063116;0.025914;0.183520;0.025914;0.183520;0.067290;0.067290;0.025914;0.098123;0.181188;0.098123;0.181188;0.181188;0.025914;0.085479;0.067290;0.085479;0.225843;0.070985
